"dateAndTime","name","eventCode"
"2019-05-08 16:08:19","cupboard4",0
"2019-05-08 16:08:21","cup",0
"2019-05-08 16:08:23","cupboard2",1
"2019-05-08 16:08:33","cupboard2",0
"2019-05-08 16:09:11","kettle",1
"2019-05-08 16:09:18","kettle",0
"2019-05-08 16:09:26","cup",1
"2019-05-08 16:09:30","cup",0
"2019-05-08 16:09:35","cup",1
"2019-05-08 16:09:39","cup",0
"2019-05-08 16:09:50","cup",1
"2019-05-08 16:09:54","cup",0
"2019-05-08 16:10:06","cup",1
"2019-05-08 16:10:10","cup",0
"2019-05-08 16:10:21","cup",1
"2019-05-08 16:10:26","cup",0
"2019-05-08 16:10:39","cup",1
"2019-05-08 16:10:42","cup",0
"2019-05-08 16:10:55","cup",1
"2019-05-08 16:11:00","cup",0
"2019-05-08 16:11:10","cup",1
"2019-05-08 16:11:15","cup",0
"2019-05-08 16:11:29","cup",1
"2019-05-08 16:11:33","cup",0
"2019-05-08 16:11:47","cup",1
"2019-05-08 16:11:51","cup",0
"2019-05-08 16:12:07","cup",1
"2019-05-08 16:12:12","cup",0
"2019-05-08 16:12:26","cup",1
"2019-05-08 16:12:30","cup",0
"2019-05-08 16:12:41","cup",1
"2019-05-08 16:12:45","cup",0
"2019-05-08 16:12:47","cup",0
"2019-05-08 16:12:47","cup",1
"2019-05-08 16:12:48","cup",1
"2019-05-08 16:12:50","cup",0
"2019-05-08 16:12:55","door",1
"2019-05-08 16:12:59","door",0
"2019-05-08 16:16:44","door",1
"2019-05-08 16:16:49","cup",1
"2019-05-08 16:17:05","door",0
"2019-05-08 16:20:03","door",1
"2019-05-08 16:23:56","door",0
"2019-05-08 16:29:00","door",1
"2019-05-08 17:59:22","door",0
"2019-05-09 06:06:28","door",1
"2019-05-09 09:44:44","door",0
"2019-05-09 10:04:40","door",1
"2019-05-09 10:06:04","kettle",1
"2019-05-09 10:06:06","kettle",0
"2019-05-09 10:06:15","kettle",1
"2019-05-09 10:06:16","kettle",0
"2019-05-09 10:21:58","cupboard4",1
"2019-05-09 10:22:57","cup",0
"2019-05-09 10:23:02","cup",1
"2019-05-09 10:23:07","cup",0
"2019-05-09 10:23:09","cup",1
"2019-05-09 10:23:25","cup",0
"2019-05-09 10:23:26","cup",1
"2019-05-09 10:23:27","cup",0
"2019-05-09 10:23:30","cupboard4",0
"2019-05-09 10:31:47","cupboard4",1
"2019-05-09 10:31:49","cup",1
"2019-05-09 10:31:54","cup",0
"2019-05-09 10:31:55","cup",1
"2019-05-09 10:31:57","cup",0
"2019-05-09 10:31:58","cup",1
"2019-05-09 10:31:59","cup",0
"2019-05-09 10:32:00","cup",1
"2019-05-09 10:32:01","cup",0
"2019-05-09 10:32:02","cup",1
"2019-05-09 10:32:03","cup",0
"2019-05-09 10:32:07","cupboard4",0
"2019-05-09 10:33:28","door",0
"2019-05-09 10:36:27","door",1
"2019-05-09 10:36:31","door",0
"2019-05-09 10:36:36","cupboard4",1
"2019-05-09 10:36:39","cupboard4",0
"2019-05-09 10:36:59","cupboard2",1
"2019-05-09 10:37:11","cupboard2",0
"2019-05-09 10:38:49","kettle",1
"2019-05-09 10:38:59","kettle",1
"2019-05-09 10:38:59","kettle",0
"2019-05-09 10:39:00","kettle",0
"2019-05-09 10:39:12","cup",1
"2019-05-09 10:39:16","cup",0
"2019-05-09 10:40:36","cup",1
"2019-05-09 10:40:47","cup",0
"2019-05-09 10:41:03","cup",1
"2019-05-09 10:41:16","cup",0
"2019-05-09 10:41:44","cup",1
"2019-05-09 10:41:57","cup",0
"2019-05-09 10:42:24","cup",1
"2019-05-09 10:42:37","cup",0
"2019-05-09 10:42:52","cup",1
"2019-05-09 10:43:05","cup",0
"2019-05-09 10:43:17","cup",1
"2019-05-09 10:43:25","cup",0
"2019-05-09 10:43:37","cup",1
"2019-05-09 10:44:01","cup",0
"2019-05-09 10:44:16","cup",1
"2019-05-09 10:44:26","cup",0
"2019-05-09 10:44:46","cup",1
"2019-05-09 10:44:50","cup",0
"2019-05-09 10:45:02","cup",1
"2019-05-09 10:45:06","cup",0
"2019-05-09 10:45:17","cup",1
"2019-05-09 10:45:20","cup",0
"2019-05-09 10:45:26","cup",1
"2019-05-09 10:45:34","cup",0
"2019-05-09 10:45:37","cup",1
"2019-05-09 10:45:41","cup",0
"2019-05-09 10:45:47","door",1
"2019-05-09 10:45:51","door",0
"2019-05-09 10:49:13","door",1
"2019-05-09 10:49:19","cup",1
"2019-05-09 10:49:23","kettle",1
"2019-05-09 10:50:34","cup",0
"2019-05-09 10:50:41","cup",1
"2019-05-09 10:50:57","cup",0
"2019-05-09 10:50:59","cup",1
"2019-05-09 10:51:03","cupboard4",1
"2019-05-09 10:51:04","cup",0
"2019-05-09 10:51:07","cupboard4",0
"2019-05-09 10:51:13","door",0
"2019-05-09 11:04:06","door",1
"2019-05-09 11:04:10","kettle",0
"2019-05-09 11:04:12","cupboard4",1
"2019-05-09 11:04:13","cupboard4",0
"2019-05-09 11:07:44","door",0
"2019-05-09 11:08:28","door",1
"2019-05-09 11:08:32","door",0
"2019-05-09 11:08:49","cupboard2",1
"2019-05-09 11:09:00","cupboard2",0
"2019-05-09 11:09:09","cupboard4",1
"2019-05-09 11:09:10","cup",1
"2019-05-09 11:09:13","cupboard4",0
"2019-05-09 11:09:17","cup",0
"2019-05-09 11:09:52","kettle",1
"2019-05-09 11:09:53","cup",1
"2019-05-09 11:09:54","cup",0
"2019-05-09 11:10:27","cup",1
"2019-05-09 11:10:32","cup",0
"2019-05-09 11:11:23","cup",1
"2019-05-09 11:11:28","cup",0
"2019-05-09 11:11:54","cup",1
"2019-05-09 11:11:59","cup",0
"2019-05-09 11:12:53","cup",1
"2019-05-09 11:12:58","cup",0
"2019-05-09 11:13:32","cup",1
"2019-05-09 11:13:37","cup",0
"2019-05-09 11:14:00","cup",1
"2019-05-09 11:14:05","cup",0
"2019-05-09 11:14:21","cup",1
"2019-05-09 11:14:26","cup",0
"2019-05-09 11:14:56","cup",1
"2019-05-09 11:15:00","cup",0
"2019-05-09 11:15:44","cup",1
"2019-05-09 11:15:48","cup",0
"2019-05-09 11:16:26","cup",1
"2019-05-09 11:16:31","cup",0
"2019-05-09 11:17:05","cup",1
"2019-05-09 11:17:09","cup",0
"2019-05-09 11:17:24","cup",1
"2019-05-09 11:17:29","cup",0
"2019-05-09 11:17:54","cup",1
"2019-05-09 11:17:59","cup",0
"2019-05-09 11:18:22","cup",1
"2019-05-09 11:18:26","cup",0
"2019-05-09 11:19:24","cup",1
"2019-05-09 11:19:28","cup",0
"2019-05-09 11:19:52","cup",1
"2019-05-09 11:19:56","cup",0
"2019-05-09 11:20:22","cup",1
"2019-05-09 11:20:27","cup",0
"2019-05-09 11:21:11","cup",1
"2019-05-09 11:21:15","cup",0
"2019-05-09 11:21:46","cup",1
"2019-05-09 11:21:51","cup",0
"2019-05-09 11:22:21","cup",1
"2019-05-09 11:22:31","cup",0
"2019-05-09 11:22:38","door",1
"2019-05-09 11:22:41","door",0
"2019-05-09 11:23:31","door",1
"2019-05-09 11:23:42","door",0
"2019-05-09 11:23:50","door",1
"2019-05-09 11:23:55","cupboard4",1
"2019-05-09 11:23:57","cup",1
"2019-05-09 11:24:10","cup",0
"2019-05-09 11:24:13","cup",1
"2019-05-09 11:24:23","cup",0
"2019-05-09 11:24:32","cup",1
"2019-05-09 11:24:46","cup",0
"2019-05-09 11:24:48","cup",1
"2019-05-09 11:24:49","cup",0
"2019-05-09 11:24:50","cup",1
"2019-05-09 11:25:02","cup",0
"2019-05-09 11:25:09","cup",1
"2019-05-09 11:25:10","cup",0
"2019-05-09 11:25:11","cup",1
"2019-05-09 11:25:14","cup",1
"2019-05-09 11:25:14","cup",0
"2019-05-09 11:25:22","cup",0
"2019-05-09 11:25:24","cup",1
"2019-05-09 11:25:26","cup",0
"2019-05-09 11:25:28","cupboard4",0
"2019-05-09 11:26:37","cupboard4",1
"2019-05-09 11:26:39","cup",1
"2019-05-09 11:26:56","cup",0
"2019-05-09 11:26:58","cup",1
"2019-05-09 11:27:07","cup",0
"2019-05-09 11:27:13","cup",1
"2019-05-09 11:27:19","cup",0
"2019-05-09 11:27:24","cup",1
"2019-05-09 11:27:26","cup",0
"2019-05-09 11:27:30","cupboard4",0
"2019-05-09 11:27:42","door",0
"2019-05-09 11:29:29","door",1
"2019-05-09 11:29:33","door",0
"2019-05-09 11:29:37","kettle",0
"2019-05-09 11:30:07","cupboard4",1
"2019-05-09 11:30:08","cup",1
"2019-05-09 11:30:11","cupboard4",0
"2019-05-09 11:30:13","cup",0
"2019-05-09 11:30:18","cupboard3",1
"2019-05-09 11:30:36","cupboard3",0
"2019-05-09 11:31:05","kettle",1
"2019-05-09 11:31:14","kettle",0
"2019-05-09 11:31:23","cup",1
"2019-05-09 11:31:27","cup",0
"2019-05-09 11:32:11","cup",1
"2019-05-09 11:32:16","cup",0
"2019-05-09 11:33:18","cup",1
"2019-05-09 11:33:23","cup",0
"2019-05-09 11:34:38","cup",1
"2019-05-09 11:34:43","cup",0
"2019-05-09 11:35:17","cup",1
"2019-05-09 11:35:21","cup",0
"2019-05-09 11:36:24","cup",1
"2019-05-09 11:36:27","cup",0
"2019-05-09 11:36:46","cup",1
"2019-05-09 11:36:50","cup",0
"2019-05-09 11:37:02","cup",1
"2019-05-09 11:37:06","cup",0
"2019-05-09 11:37:43","cup",1
"2019-05-09 11:37:47","cup",0
"2019-05-09 11:38:35","cup",1
"2019-05-09 11:38:39","cup",0
"2019-05-09 11:39:07","cup",1
"2019-05-09 11:39:11","cup",0
"2019-05-09 11:39:27","cup",1
"2019-05-09 11:39:30","cup",0
"2019-05-09 11:39:54","cup",1
"2019-05-09 11:39:57","cup",0
"2019-05-09 11:40:38","cup",1
"2019-05-09 11:40:41","cup",0
"2019-05-09 11:41:11","cup",1
"2019-05-09 11:41:16","cup",0
"2019-05-09 11:41:34","cup",1
"2019-05-09 11:41:38","cup",0
"2019-05-09 11:41:58","cup",1
"2019-05-09 11:42:02","cup",0
"2019-05-09 11:42:09","cup",1
"2019-05-09 11:42:13","cup",0
"2019-05-09 11:42:18","cup",1
"2019-05-09 11:42:21","cup",0
"2019-05-09 11:42:26","door",1
"2019-05-09 11:42:29","door",0
"2019-05-09 11:42:59","door",1
"2019-05-09 11:43:05","cup",1
"2019-05-09 11:43:30","cup",0
"2019-05-09 11:43:33","cup",1
"2019-05-09 11:43:48","cup",0
"2019-05-09 11:43:50","cup",1
"2019-05-09 11:44:02","cup",0
"2019-05-09 11:44:09","cup",1
"2019-05-09 11:44:19","cup",0
"2019-05-09 11:44:20","cup",1
"2019-05-09 11:44:23","cupboard4",1
"2019-05-09 11:44:25","cup",0
"2019-05-09 11:44:31","cup",1
"2019-05-09 11:44:41","cup",0
"2019-05-09 11:44:44","cup",1
"2019-05-09 11:44:53","cup",0
"2019-05-09 11:44:56","kettle",1
"2019-05-09 11:45:00","kettle",0
"2019-05-09 11:45:02","cup",1
"2019-05-09 11:45:08","cup",0
"2019-05-09 11:45:14","cupboard4",0
"2019-05-09 11:45:40","cupboard3",1
"2019-05-09 11:45:43","cupboard2",1
"2019-05-09 11:46:00","cupboard3",0
"2019-05-09 11:46:01","cupboard3",1
"2019-05-09 11:46:02","cupboard3",0
"2019-05-09 11:46:05","cupboard5",1
"2019-05-09 11:46:08","cup",1
"2019-05-09 11:46:09","cup",1
"2019-05-09 11:46:09","cup",0
"2019-05-09 11:46:13","cup",0
"2019-05-09 11:46:16","cup",1
"2019-05-09 11:46:19","cup",0
"2019-05-09 11:46:20","cup",1
"2019-05-09 11:46:21","cup",0
"2019-05-09 11:46:22","cup",1
"2019-05-09 11:46:26","cup",0
"2019-05-09 11:46:31","cup",1
"2019-05-09 11:46:32","cup",0
"2019-05-09 11:46:54","cupboard5",0
"2019-05-09 11:48:30","door",0
"2019-05-09 11:49:18","door",1
"2019-05-09 11:49:26","door",0
"2019-05-09 11:49:32","cupboard4",1
"2019-05-09 11:49:35","cup",1
"2019-05-09 11:49:36","cupboard4",0
"2019-05-09 11:49:38","cup",0
"2019-05-09 11:49:41","cupboard3",1
"2019-05-09 11:49:53","cupboard2",0
"2019-05-09 11:49:55","cupboard3",0
"2019-05-09 11:49:57","kettle",1
"2019-05-09 11:49:59","cup",1
"2019-05-09 11:50:02","cup",0
"2019-05-09 11:50:10","kettle",0
"2019-05-09 11:50:11","cup",1
"2019-05-09 11:50:47","cup",1
"2019-05-09 11:50:47","cup",0
"2019-05-09 11:50:53","cup",0
"2019-05-09 11:51:11","cup",1
"2019-05-09 11:51:19","cup",0
"2019-05-09 11:51:39","cup",1
"2019-05-09 11:51:43","cup",0
"2019-05-09 11:52:23","cup",1
"2019-05-09 11:52:26","cup",0
"2019-05-09 11:53:05","cup",1
"2019-05-09 11:53:09","cup",0
"2019-05-09 11:53:49","cup",1
"2019-05-09 11:53:58","cup",0
"2019-05-09 11:53:59","cup",1
"2019-05-09 11:54:03","cup",0
"2019-05-09 11:55:07","cup",1
"2019-05-09 11:55:19","cup",0
"2019-05-09 11:56:20","cup",1
"2019-05-09 11:56:23","cup",0
"2019-05-09 11:57:22","cup",1
"2019-05-09 11:57:25","cup",0
"2019-05-09 11:57:50","cup",1
"2019-05-09 11:57:54","cup",0
"2019-05-09 11:58:09","cup",1
"2019-05-09 11:58:21","cup",0
"2019-05-09 11:59:07","cup",1
"2019-05-09 11:59:18","cup",0
"2019-05-09 11:59:33","cup",1
"2019-05-09 11:59:47","cup",0
"2019-05-09 12:00:15","cup",1
"2019-05-09 12:00:25","cup",0
"2019-05-09 12:01:19","cup",1
"2019-05-09 12:01:45","cup",0
"2019-05-09 12:02:03","cup",1
"2019-05-09 12:02:21","cup",0
"2019-05-09 12:03:03","cup",1
"2019-05-09 12:03:21","cup",1
"2019-05-09 12:03:21","cup",0
"2019-05-09 12:03:24","cup",0
"2019-05-09 12:03:29","door",1
"2019-05-09 12:03:32","door",0
"2019-05-09 12:04:58","door",1
"2019-05-09 12:05:04","cup",1
"2019-05-09 12:05:32","cup",0
"2019-05-09 12:05:43","cup",1
"2019-05-09 12:05:55","cup",0
"2019-05-09 12:06:02","cup",1
"2019-05-09 12:06:12","cup",0
"2019-05-09 12:06:15","cup",1
"2019-05-09 12:06:20","cupboard4",1
"2019-05-09 12:06:21","cup",0
"2019-05-09 12:06:25","cup",1
"2019-05-09 12:06:41","cup",0
"2019-05-09 12:06:46","cup",1
"2019-05-09 12:06:49","cup",0
"2019-05-09 12:06:53","cup",1
"2019-05-09 12:06:58","cup",0
"2019-05-09 12:07:12","cup",1
"2019-05-09 12:07:13","cup",0
"2019-05-09 12:07:17","cup",1
"2019-05-09 12:07:18","cup",0
"2019-05-09 12:07:22","cup",1
"2019-05-09 12:07:29","cup",0
"2019-05-09 12:07:31","cup",1
"2019-05-09 12:07:34","cup",0
"2019-05-09 12:07:44","cup",1
"2019-05-09 12:07:54","cup",0
"2019-05-09 12:07:56","cupboard4",0
"2019-05-09 12:26:21","kettle",1
"2019-05-09 13:02:43","kettle",0
"2019-05-09 13:02:49","door",0
"2019-05-09 13:05:01","door",1
"2019-05-09 13:05:06","door",0
"2019-05-09 13:05:09","cupboard4",1
"2019-05-09 13:05:12","cup",1
"2019-05-09 13:05:16","cupboard4",0
"2019-05-09 13:05:18","cup",0
"2019-05-09 13:05:42","cup",1
"2019-05-09 13:05:45","cup",1
"2019-05-09 13:05:45","cup",0
"2019-05-09 13:05:48","cupboard3",1
"2019-05-09 13:06:15","cupboard3",0
"2019-05-09 13:06:17","kettle",1
"2019-05-09 13:06:29","kettle",0
"2019-05-09 13:06:58","cup",0
"2019-05-09 13:06:59","cup",1
"2019-05-09 13:07:03","cup",0
"2019-05-09 13:07:04","cup",1
"2019-05-09 13:07:05","cup",0
"2019-05-09 13:07:11","cup",1
"2019-05-09 13:07:17","cup",0
"2019-05-09 13:07:43","cup",1
"2019-05-09 13:07:49","cup",0
"2019-05-09 13:08:44","cup",1
"2019-05-09 13:08:49","cup",0
"2019-05-09 13:09:15","cup",1
"2019-05-09 13:09:20","cup",0
"2019-05-09 13:10:22","cup",1
"2019-05-09 13:10:26","cup",0
"2019-05-09 13:10:56","cup",1
"2019-05-09 13:11:01","cup",0
"2019-05-09 13:11:51","cup",1
"2019-05-09 13:11:56","cup",0
"2019-05-09 13:12:30","cup",1
"2019-05-09 13:12:35","cup",0
"2019-05-09 13:13:18","cup",1
"2019-05-09 13:13:22","cup",0
"2019-05-09 13:13:47","cup",1
"2019-05-09 13:13:50","cup",0
"2019-05-09 13:13:57","door",1
"2019-05-09 13:14:00","door",0
"2019-05-09 13:18:12","door",1
"2019-05-09 13:18:18","cup",1
"2019-05-09 13:18:35","cup",0
"2019-05-09 13:18:40","cup",0
"2019-05-09 13:18:40","cup",1
"2019-05-09 13:18:42","cup",1
"2019-05-09 13:18:46","cup",0
"2019-05-09 13:18:48","cup",1
"2019-05-09 13:18:52","cupboard4",1
"2019-05-09 13:18:53","cup",0
"2019-05-09 13:19:01","cupboard4",0
"2019-05-09 13:19:09","door",0
"2019-05-09 13:19:11","door",1
"2019-05-09 13:19:13","door",0
"2019-05-09 13:19:30","door",1
"2019-05-09 13:19:35","cupboard4",1
"2019-05-09 13:19:42","cupboard4",0
"2019-05-09 13:19:52","cupboard2",1
"2019-05-09 13:19:53","cupboard3",1
"2019-05-09 13:20:08","cupboard3",0
"2019-05-09 13:20:11","cupboard4",1
"2019-05-09 13:20:12","cupboard5",1
"2019-05-09 13:20:15","cup",1
"2019-05-09 13:20:18","cup",0
"2019-05-09 13:20:21","cup",1
"2019-05-09 13:20:24","cup",0
"2019-05-09 13:20:25","cup",1
"2019-05-09 13:20:27","cup",0
"2019-05-09 13:20:33","cup",1
"2019-05-09 13:20:44","cup",0
"2019-05-09 13:20:45","cup",1
"2019-05-09 13:20:47","cup",0
"2019-05-09 13:20:48","cup",1
"2019-05-09 13:20:49","cup",0
"2019-05-09 13:20:56","cupboard4",0
"2019-05-09 13:20:57","cupboard5",0
"2019-05-09 13:22:03","door",0
"2019-05-09 13:25:14","door",1
"2019-05-09 13:25:18","door",0
"2019-05-09 13:25:24","kettle",1
"2019-05-09 13:25:29","kettle",0
"2019-05-09 13:25:50","cupboard4",1
"2019-05-09 13:25:52","cup",1
"2019-05-09 13:25:55","cupboard4",0
"2019-05-09 13:25:57","cup",0
"2019-05-09 13:26:07","cupboard2",0
"2019-05-09 13:26:19","cupboard2",1
"2019-05-09 13:26:20","cupboard2",0
"2019-05-09 13:27:02","kettle",1
"2019-05-09 13:27:18","kettle",0
"2019-05-09 13:27:31","cupboard2",1
"2019-05-09 13:27:33","cupboard2",0
"2019-05-09 13:27:35","cupboard3",1
"2019-05-09 13:27:40","cupboard3",0
"2019-05-09 13:27:43","cupboard2",1
"2019-05-09 13:27:44","cupboard2",0
"2019-05-09 13:27:47","cupboard4",1
"2019-05-09 13:27:50","cupboard5",1
"2019-05-09 13:27:55","cupboard5",0
"2019-05-09 13:27:59","cupboard4",0
"2019-05-09 13:28:14","cup",1
"2019-05-09 13:28:30","cup",0
"2019-05-09 13:31:46","cup",1
"2019-05-09 13:31:58","cup",0
"2019-05-09 13:32:17","cup",1
"2019-05-09 13:32:34","cup",0
"2019-05-09 13:33:58","cup",1
"2019-05-09 13:34:34","cup",0
"2019-05-09 13:36:04","cup",1
"2019-05-09 13:36:40","cup",0
"2019-05-09 13:38:26","cup",1
"2019-05-09 13:38:45","cup",0
"2019-05-09 13:38:52","cup",1
"2019-05-09 13:39:18","cup",0
"2019-05-09 13:39:20","cup",1
"2019-05-09 13:39:24","cup",0
"2019-05-09 13:39:57","cup",1
"2019-05-09 13:40:22","cup",0
"2019-05-09 13:41:05","cup",1
"2019-05-09 13:41:46","cup",0
"2019-05-09 13:42:39","cup",1
"2019-05-09 13:43:20","cup",0
"2019-05-09 13:43:50","cup",1
"2019-05-09 13:44:06","cup",0
"2019-05-09 13:44:12","cup",1
"2019-05-09 13:44:16","cup",0
"2019-05-09 13:44:36","cup",1
"2019-05-09 13:44:38","cup",0
"2019-05-09 13:44:46","door",1
"2019-05-09 13:44:50","door",0
"2019-05-09 13:46:29","door",1
"2019-05-09 13:46:34","cup",1
"2019-05-09 13:46:47","cup",0
"2019-05-09 13:46:53","cup",1
"2019-05-09 13:46:56","cup",0
"2019-05-09 13:46:58","cup",1
"2019-05-09 13:47:00","cup",0
"2019-05-09 13:47:06","cup",1
"2019-05-09 13:47:10","cup",0
"2019-05-09 13:47:20","cup",1
"2019-05-09 13:47:28","cup",0
"2019-05-09 13:47:30","cup",1
"2019-05-09 13:47:33","cupboard4",1
"2019-05-09 13:47:34","cup",0
"2019-05-09 13:47:36","cupboard4",0
"2019-05-09 13:47:49","door",0
"2019-05-09 13:49:19","door",1
"2019-05-09 13:49:23","door",0
"2019-05-09 13:49:33","cupboard4",1
"2019-05-09 13:49:36","cupboard4",0
"2019-05-09 13:49:40","cupboard2",1
"2019-05-09 13:49:52","cupboard2",0
"2019-05-09 13:50:06","kettle",1
"2019-05-09 13:50:14","kettle",0
"2019-05-09 13:50:26","cup",1
"2019-05-09 13:50:29","cup",0
"2019-05-09 13:50:44","cup",1
"2019-05-09 13:50:50","cup",0
"2019-05-09 13:51:03","cup",1
"2019-05-09 13:51:07","cup",0
"2019-05-09 13:51:28","cup",1
"2019-05-09 13:51:31","cup",0
"2019-05-09 13:51:46","cup",1
"2019-05-09 13:51:50","cup",0
"2019-05-09 13:52:15","cup",1
"2019-05-09 13:52:20","cup",0
"2019-05-09 13:52:47","cup",1
"2019-05-09 13:52:51","cup",0
"2019-05-09 13:53:10","cup",1
"2019-05-09 13:53:14","cup",0
"2019-05-09 13:54:01","cup",1
"2019-05-09 13:54:04","cup",0
"2019-05-09 13:54:20","cup",1
"2019-05-09 13:54:23","cup",0
"2019-05-09 13:54:54","cup",1
"2019-05-09 13:54:59","cup",0
"2019-05-09 13:55:28","cup",1
"2019-05-09 13:55:31","cup",0
"2019-05-09 13:56:02","cup",1
"2019-05-09 13:56:09","cup",0
"2019-05-09 13:56:13","door",1
"2019-05-09 13:56:18","door",0
"2019-05-09 13:57:52","door",1
"2019-05-09 13:57:58","cup",1
"2019-05-09 13:58:11","cup",0
"2019-05-09 13:58:17","cup",1
"2019-05-09 13:58:27","cup",0
"2019-05-09 13:58:28","cup",1
"2019-05-09 13:58:33","cup",0
"2019-05-09 13:58:34","cup",1
"2019-05-09 13:58:35","cup",0
"2019-05-09 13:58:39","cup",1
"2019-05-09 13:58:40","cup",0
"2019-05-09 13:58:45","cup",1
"2019-05-09 13:58:50","cup",0
"2019-05-09 13:58:57","cup",1
"2019-05-09 13:59:02","cup",0
"2019-05-09 13:59:05","cup",1
"2019-05-09 13:59:17","cupboard4",1
"2019-05-09 13:59:18","cup",0
"2019-05-09 13:59:20","cupboard4",0
"2019-05-09 14:00:14","door",0
"2019-05-09 14:02:43","door",1
"2019-05-09 14:02:46","door",0
"2019-05-09 14:03:11","cupboard4",1
"2019-05-09 14:03:13","cup",1
"2019-05-09 14:03:15","cupboard4",0
"2019-05-09 14:03:19","cup",0
"2019-05-09 14:03:22","cupboard3",1
"2019-05-09 14:03:39","cupboard3",0
"2019-05-09 14:04:05","kettle",1
"2019-05-09 14:04:21","kettle",0
"2019-05-09 14:04:25","cup",1
"2019-05-09 14:04:29","cup",0
"2019-05-09 14:07:13","cup",1
"2019-05-09 14:07:20","cup",0
"2019-05-09 14:08:53","cup",1
"2019-05-09 14:08:58","cup",0
"2019-05-09 14:10:20","cup",1
"2019-05-09 14:10:25","cup",0
"2019-05-09 14:11:11","cup",1
"2019-05-09 14:11:14","cup",0
"2019-05-09 14:12:07","cup",1
"2019-05-09 14:12:11","cup",0
"2019-05-09 14:13:16","cup",1
"2019-05-09 14:13:20","cup",0
"2019-05-09 14:14:08","cup",1
"2019-05-09 14:14:12","cup",0
"2019-05-09 14:14:20","cup",1
"2019-05-09 14:14:24","cup",0
"2019-05-09 14:14:36","cup",1
"2019-05-09 14:14:40","cup",0
"2019-05-09 14:15:06","cup",1
"2019-05-09 14:15:10","cup",0
"2019-05-09 14:15:19","cup",1
"2019-05-09 14:15:23","cup",0
"2019-05-09 14:15:38","cup",1
"2019-05-09 14:15:42","cup",0
"2019-05-09 14:16:11","cup",1
"2019-05-09 14:16:15","cup",0
"2019-05-09 14:16:25","cup",1
"2019-05-09 14:16:28","cup",0
"2019-05-09 14:17:02","cup",1
"2019-05-09 14:17:06","cup",0
"2019-05-09 14:17:18","cup",1
"2019-05-09 14:17:22","cup",0
"2019-05-09 14:17:42","cup",1
"2019-05-09 14:17:46","cup",0
"2019-05-09 14:17:57","cup",1
"2019-05-09 14:18:01","cup",0
"2019-05-09 14:18:12","cup",1
"2019-05-09 14:18:16","cup",0
"2019-05-09 14:18:17","cup",1
"2019-05-09 14:18:24","cup",0
"2019-05-09 14:18:28","door",1
"2019-05-09 14:18:31","door",0
"2019-05-09 14:18:54","door",1
"2019-05-09 14:18:58","cup",1
"2019-05-09 14:19:17","cup",0
"2019-05-09 14:19:19","cup",1
"2019-05-09 14:19:23","cupboard4",1
"2019-05-09 14:19:25","cup",0
"2019-05-09 14:19:28","cupboard4",0
"2019-05-09 14:23:03","door",0
"2019-05-09 14:23:47","door",1
"2019-05-09 14:24:24","cupboard4",1
"2019-05-09 14:24:28","cupboard5",1
"2019-05-09 14:24:33","cupboard4",0
"2019-05-09 14:24:37","cupboard5",0
"2019-05-09 14:24:44","door",0
"2019-05-09 14:28:47","door",1
"2019-05-09 14:28:50","door",0
"2019-05-09 14:28:55","cupboard5",1
"2019-05-09 14:28:57","cupboard5",0
"2019-05-09 14:28:59","cupboard4",1
"2019-05-09 14:29:01","cup",1
"2019-05-09 14:29:03","cupboard4",0
"2019-05-09 14:29:08","cup",0
"2019-05-09 14:29:11","kettle",1
"2019-05-09 14:29:18","cupboard3",1
"2019-05-09 14:29:20","cupboard3",0
